Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
2006,"KCR",162,2272,6229,124,757,718,65,0.076095681,0.166960988,0.139738773,0.310976972,0.271068169,0.332469635,0.410806942,0.3230303609563302,,91.63261935467752,2.9744350586552173,-64.62099000093309,37.688159212470055,18.262421568025342
2018,"STL",162,2464,6200,205,759,725,63,0.084677419,0.222580645,0.160240087,0.293865185,0.248999636,0.320923427,0.409239723,0.3157614053631937,,99.3539686731668,-10.728696258971468,-15.714805867674436,3.1482958287233487,18.2597014092544
2022,"BOS",162,2379,6144,155,735,704,52,0.077799479,0.223470052,0.151832461,0.313223344,0.25762773,0.321044045,0.409460191,0.31860253458349447,,101.82703804290286,-3.0733666559681296,8.74882097293035,-28.69853590312414,18.21244396643736
2023,"MIL",162,2358,6084,165,728,696,129,0.097140039,0.232084155,0.145562569,0.292359667,0.23950984,0.319229502,0.385072409,0.308680283588473,,91.8558392232043,5.938819286879152,-55.445050382502586,31.58272590325214,18.16812358914332
2013,"SDP",162,2359,6122,146,618,578,118,0.07628226,0.213819013,0.133405837,0.293701171,0.244516947,0.307742998,0.377922784,0.3021326486859687,,93.64504299034868,8.816423977259547,-35.42037753925141,19.576707564294342,18.16471548669587
2019,"PHI",162,2431,6261,215,774,742,78,0.089762018,0.232071554,0.180936995,0.293116586,0.245736851,0.31940874,0.426673846,0.3144087768284194,,90.40908276563435,9.090725861024112,-70.37686534661293,57.360520404356066,18.134613555632328
2014,"NYM",162,2294,6145,125,629,602,101,0.083970707,0.205695687,0.125730994,0.286164283,0.23866959,0.308248439,0.364400584,0.29901522374326706,,92.01010457169225,-0.35517593706026673,-56.02538117361323,35.05115111730993,18.112805492325705
2021,"CIN",162,2472,6162,222,786,756,36,0.089743589,0.231256085,0.182002582,0.295734101,0.2493085,0.328109696,0.431311082,0.3272945223227241,,98.21948099832406,-16.537284661550075,-30.82536340875971,4.586030388250947,18.06724577083572
2011,"ATL",162,2322,6169,173,641,606,77,0.081698816,0.204247041,0.143813314,0.284121212,0.243306801,0.30821018,0.387120115,0.3056153291113816,,90.83534822974224,-4.817096638027579,-70.48700580129106,52.37101713381708,18.058167830978686
2014,"STL",162,2324,6086,105,619,585,57,0.077390732,0.186164968,0.116476226,0.299503193,0.252672318,0.320159415,0.369148544,0.30756399419294184,,95.12085474727932,-15.517766923177987,-48.9966289875348,29.02175697327766,18.026427866344722
2011,"SFG",162,2370,6091,121,570,534,85,0.073551141,0.184206205,0.126321546,0.281381241,0.241888443,0.303035329,0.368209989,0.2953158991267473,,88.44276334946687,-6.505459261592478,-87.88765993772857,71.67398917302489,18.006840118296836
2009,"ARI",162,2301,6269,173,720,686,102,0.091083107,0.207050566,0.164600179,0.298669891,0.253009883,0.324428709,0.417610062,0.32357616043369175,,88.60293070331672,13.075711369514465,-75.30900392001982,58.67157230526209,18.001107938041397
2007,"STL",162,2440,6211,141,725,690,56,0.081468362,0.146353244,0.13166938,0.302669313,0.273648037,0.337457268,0.405317417,0.32582330453427133,,94.00924184228344,-12.730035956948996,-61.26999227765016,40.56063925428316,17.98795142306142
2015,"BOS",162,2268,6237,161,748,706,71,0.076639409,0.18406285,0.149468086,0.305053738,0.265070921,0.325330325,0.414539007,0.32106924690873,,99.08258043929047,1.366209142608568,-5.883913839877896,-28.941023409366608,17.936049995474193
2021,"MIL",162,2403,6099,194,738,700,82,0.096081324,0.240203312,0.162812384,0.282771535,0.233308466,0.317081205,0.39612085,0.31003804189099865,,91.98964326611267,2.830583473732986,-59.58922312786859,34.14559753425419,17.935416099477166
2015,"WSN",162,2245,6117,177,703,665,57,0.088115089,0.219715546,0.151436993,0.299646286,0.251105379,0.321016166,0.402542372,0.3145229696218236,,96.17373438206344,-2.267344364663586,-29.672257621017053,9.410520056844689,17.90588865677142
2015,"BAL",162,2249,6007,217,713,686,44,0.069585483,0.221574829,0.170829535,0.290501385,0.249772105,0.307216839,0.42060164,0.31499451223923897,,97.29873781219639,-4.916256464784965,-23.92708577446598,-5.850584479048848,17.67404488934559
2013,"WSN",162,2241,6047,161,656,621,88,0.076732263,0.19712254,0.1464312,0.292091217,0.251103752,0.312594079,0.397534952,0.31143003709183087,,94.47386259442008,3.1162860088516027,-34.70932594392706,16.514008186757565,17.66738023732837
2007,"TBD",162,2229,6280,187,782,750,131,0.086783439,0.210828025,0.165206508,0.317610062,0.268192383,0.336056383,0.433398891,0.3354190925744297,,102.68356686392063,8.403469439595938,29.53873497411751,-66.02913880953565,17.639823153061233
2014,"NYY",162,2288,6082,147,633,591,112,0.074317658,0.186287405,0.134618883,0.281894934,0.245406585,0.306840713,0.380025468,0.305242421533826,,93.79714456517628,3.23868988128379,-38.46068174277576,7.592957807704806,17.600784836131147
2016,"LAA",162,2419,6041,156,717,686,73,0.077967223,0.164045687,0.144908856,0.289406877,0.259620696,0.321892702,0.404529552,0.3141073583560013,,98.58325960592383,-8.164465589914471,-18.730540899257875,-14.574451653286815,17.546887392106193
2011,"NYM",162,2383,6335,108,718,676,130,0.090134175,0.171270718,0.126964285,0.307295173,0.26375,0.33476874,0.390714285,0.3192908426247343,,101.93005071862001,11.141564089339226,25.04148537283772,-53.553988847881556,17.49591433796426
2014,"BOS",162,2283,6226,123,634,601,63,0.085929971,0.214744619,0.124482075,0.297369056,0.244100162,0.315501127,0.368582237,0.30458170941621787,,89.1563661693484,-8.070798759814352,-82.92680693107125,46.1971303083119,17.454684973665543
2016,"TBR",162,2281,6046,216,672,647,60,0.074263976,0.24512074,0.182448459,0.293098924,0.243203794,0.307117969,0.425652253,0.3145078115421979,,98.26211414619748,-2.0569461761042476,-14.736757790688102,-19.81657354114577,17.436565701280795
2015,"SEA",162,2407,6131,198,656,624,69,0.077964442,0.217908987,0.162337663,0.291965389,0.248737373,0.310684391,0.411075036,0.3127866303201006,,100.3808742907301,-23.0504526598379,-20.742353086946984,-15.776422135531902,17.388611227320936
2014,"COL",162,2387,6164,186,755,721,85,0.064406229,0.207819597,0.168745546,0.32554257,0.276372059,0.326945126,0.445117605,0.33730686141286714,,97.12543655162673,-12.26419327268377,-33.056545228691725,4.82421937212348,17.3797943010324
2009,"SEA",162,2150,6113,160,640,613,89,0.068869622,0.17879928,0.143965362,0.293031841,0.257983041,0.313686643,0.401948403,0.31259471342467754,,89.22927320648833,-4.473647486418486,-86.9639980879851,46.22871996834874,17.306631221055593
2009,"SFG",162,2304,6057,122,657,612,78,0.064718507,0.191183754,0.132350264,0.302014995,0.256872383,0.309348914,0.389222647,0.3050711291600604,,82.8651491714014,10.005382142961025,-118.06441179391248,100.79579872032627,17.272911346796622
2008,"LAA",162,2229,6155,159,765,721,129,0.078147847,0.160357432,0.144584838,0.29860486,0.268231046,0.329740323,0.412815884,0.3244990054238787,,96.13106176709347,-1.0050736013799906,-30.92050530264367,-9.19584596529603,17.208726259716762
2007,"OAK",162,2220,6365,171,741,711,52,0.104320502,0.175805184,0.150618612,0.289891779,0.256410256,0.337693034,0.407028868,0.3283505443909962,,99.40119211796429,-7.0263878628611565,-12.11210728602865,-32.13851256854832,17.16969049820529
2006,"BAL",162,2295,6240,164,768,727,121,0.075961538,0.140705128,0.146167558,0.302017791,0.277361853,0.339303,0.423529411,0.33112772079174074,,96.07325958278412,-4.4510668301954865,-36.361476095368126,-2.703411533497274,17.128754964272858
2008,"DET",162,2267,6331,200,821,780,63,0.090349075,0.169957352,0.172841694,0.301428895,0.271051232,0.340422155,0.443892926,0.34276233100329057,,106.34670669962505,-6.737843401730061,42.30090718523729,-89.60108431614935,17.09906380423518
2015,"DET",161,2340,6159,151,689,660,83,0.073875629,0.204416301,0.14986619,0.322458628,0.27029438,0.32773794,0.42016057,0.32360510676610665,,102.73872321745245,-27.610905835870653,-8.574554836948028,-31.616318214684725,17.09596190171456
2015,"LAA",162,2459,5990,176,661,621,52,0.072621035,0.191986644,0.150083072,0.279593318,0.245707956,0.306554621,0.395791028,0.30495808169275945,,94.60907762964666,0.5214924770407379,-37.011613633027444,2.3200175184756517,17.09350689539934
2018,"CIN",162,2402,6240,172,696,665,77,0.089583333,0.22051282,0.147686189,0.306543916,0.253796095,0.327572282,0.401482284,0.31689088324434656,,94.44536189118888,-7.462370011497569,-50.336646852250226,24.564577562967315,17.026480299680966
2006,"LAA",162,2264,6221,159,766,737,148,0.078122488,0.146921716,0.150472455,0.30071911,0.274380459,0.333925686,0.424852914,0.3271963997493639,,95.23162095969052,11.290269945049658,-27.376624560715754,-12.102642882615328,17.025144466399933
2013,"TOR",162,2314,6152,185,712,669,112,0.082899869,0.182542262,0.158208416,0.284274666,0.252483294,0.317818063,0.41069171,0.3201311212789809,,99.1194220154806,3.818323594285175,-2.800631330072628,-38.367020466248505,16.96657051482358
2016,"ARI",162,2399,6260,190,752,709,137,0.073961661,0.227955271,0.170697264,0.315467449,0.261076787,0.32046332,0.431774051,0.32132413766574536,,92.55965964307515,15.69477650707995,-41.94432479623726,8.675104032736272,16.936322508792596
2017,"OAK",162,2350,6126,234,739,708,57,0.09222984,0.243388834,0.189787701,0.293728499,0.245973645,0.319371727,0.435761346,0.3226465016422613,,103.38207869255513,-10.251039036666043,15.162258464998732,-47.615020473487675,16.906497724818013
2007,"LAD",162,2417,6282,129,735,706,137,0.081343521,0.137535816,0.130566441,0.302609067,0.275026718,0.336923324,0.405593159,0.3256979030698634,,93.66973745600005,18.33735202625394,-33.33539571419692,-1.4965721778571606,16.838897421576636
2013,"NYM",162,2378,6207,130,619,593,114,0.082487514,0.222974061,0.128980032,0.291390728,0.237093002,0.305654858,0.366073034,0.29679024757651046,,89.7013745111964,23.02513970248401,-49.22139272970249,17.629710307344794,16.74074411891887
2022,"CHC",162,2388,6072,159,657,620,111,0.083498023,0.238471673,0.148202765,0.29423975,0.238341013,0.311302048,0.386543778,0.3069450082744961,,97.64402926246555,8.097678658086807,-8.537146193970827,-40.068508371245116,16.717534121187935
2008,"TOR",162,2244,6191,126,714,681,80,0.084154417,0.151510256,0.135380702,0.295216907,0.264037797,0.331161426,0.399418499,0.3218434063261596,,93.57573059899248,-10.915035214275122,-60.72378765496604,13.8348866449669,16.657679064884004
2022,"SFG",162,2552,6117,183,716,683,64,0.093346411,0.239006048,0.15578635,0.28368421,0.233864985,0.315333006,0.389651335,0.31051799490234,,102.94713203499909,-5.88045156080625,14.966326026576247,-65.83509338658769,16.64163206293617
2017,"LAA",162,2392,6073,186,710,678,136,0.086118886,0.197266589,0.154570637,0.276674025,0.242659279,0.314998348,0.397229916,0.30678263497582153,,91.6731383562644,1.9236159580759704,-60.73987617724132,27.29942731000483,16.63398389245176
2019,"LAA",162,2425,6251,220,769,734,65,0.093745,0.204127339,0.175027066,0.280821917,0.246842295,0.32403399,0.421869361,0.3164541359184329,,95.67224367069193,-1.419511302781757,-36.399916535669156,-19.67261489853263,16.56440587338906
2011,"WSN",161,2341,6090,154,624,594,106,0.077175697,0.217241379,0.140231575,0.291541541,0.242418673,0.308588548,0.382650248,0.30455097966595246,,89.14474922223597,3.7106268112547696,-73.38397024074771,43.49265279248357,16.556783378522297
2006,"OAK",162,2197,6281,175,771,735,61,0.103486705,0.155389269,0.151818182,0.284676503,0.259818181,0.340313299,0.411636363,0.3284991767135429,,97.36124396823323,-16.54760395595804,-38.491784265530924,-8.06449837575201,16.543291182808872
2018,"MIN",162,2351,6154,166,738,704,47,0.08677283,0.215794605,0.155446978,0.298034398,0.249547593,0.31784841,0.404994571,0.3131834700142693,,95.83025763935201,-3.346069248393178,-34.45036913420266,-15.457615159451962,16.528918670724174
2015,"CIN",162,2337,6196,167,640,613,134,0.080051646,0.202550032,0.145754802,0.290045356,0.248070364,0.312245893,0.393825166,0.30692032942735237,,91.39510237055295,10.894262200919911,-52.067291593813984,16.055280711501837,16.493145803900777
2016,"TEX",162,2324,6089,215,765,746,99,0.071604532,0.200361307,0.17158371,0.298062953,0.261719457,0.321528578,0.433303167,0.32400148994629346,,94.68191555633462,-1.098153330385685,-40.14491767568457,-5.148318111896515,16.487370563682585
2014,"MIA",162,2311,6185,122,645,614,58,0.081002425,0.22942603,0.124954858,0.316402378,0.252618273,0.316538524,0.377573131,0.30705170393343967,,94.72477612150247,-5.575836296193302,-42.3474253627708,5.003043572418392,16.450069237539513
2014,"SEA",162,2333,5977,136,634,600,96,0.066253973,0.206123473,0.131926606,0.289601554,0.243669724,0.3003367,0.37559633,0.29914665374534677,,93.84059573020481,3.2261966578662395,-37.5183610343221,-0.7588493023067713,16.4257365383233
2015,"SDP",162,2396,6019,148,650,623,82,0.070775876,0.220468516,0.142202675,0.29224652,0.242624152,0.300083822,0.384826827,0.29800069951938896,,90.31662362926748,5.032982907257974,-63.23074285687187,31.491340567357838,16.36629969217759
2017,"BOS",162,2334,6338,168,785,735,106,0.090091511,0.193120858,0.148879873,0.299791328,0.25771741,0.329435929,0.406597283,0.31636428264576316,,91.27123885804727,7.080218185830745,-61.767671991164434,16.845012125675566,16.362267689505753
2011,"TOR",162,2265,6210,186,743,704,131,0.084541062,0.190660225,0.163878395,0.282813975,0.248965641,0.316717915,0.412844036,0.3190140572985596,,96.7867362418252,12.089637476485223,-11.640318483003647,-38.415880852378905,16.310650301558542
2008,"LAD",162,2376,6194,137,700,659,126,0.087665482,0.166612851,0.134398838,0.301257142,0.264257173,0.332952691,0.398656011,0.3212407949278051,,92.81507872671709,5.117992904037237,-51.058546291572114,15.62098198570311,16.2905564903058
2007,"TOR",162,2308,6197,165,753,719,57,0.086009359,0.168468613,0.160223989,0.290057142,0.259031791,0.326735885,0.41925578,0.3257205469870365,,95.39667206500589,-11.302012074738741,-47.19040914760356,-0.7771978876553476,16.239940940397556
2019,"SEA",162,2347,6199,239,758,730,115,0.094854008,0.255041135,0.186727273,0.286790422,0.237272727,0.315542616,0.424,0.3141097876344629,,98.86255846256732,5.142787754768506,-4.111986579938195,-53.67871101386845,16.214424939413853
2014,"MIN",162,2292,6233,128,715,675,99,0.087277394,0.213219958,0.135440992,0.309099662,0.253637506,0.32361469,0.389078498,0.31639523677097436,,100.46402433891589,20.936285563278943,23.82486477071422,-72.59157618880272,16.15851701715189
2006,"BOS",162,2346,6435,192,820,777,51,0.104428904,0.164102564,0.166399716,0.297718545,0.26873109,0.350537969,0.435130806,0.33998607315881385,,99.69446728980304,-10.291220100363716,-13.324606118497933,-43.49017956573516,16.069292566414177
2016,"MIL",162,2342,6061,194,671,641,181,0.098828576,0.254578452,0.1630394,0.304240088,0.243714821,0.322231473,0.406754221,0.3152030214874454,,91.9240684140038,7.850357199087739,-52.571807620747265,17.0674239564687,16.06119028575904
2018,"NYM",162,2333,6177,170,676,649,71,0.091630241,0.227294803,0.154169715,0.282520325,0.23445501,0.312408521,0.388624725,0.3046802226755675,,93.99571219853637,-3.4736198529717512,-49.145712534612926,15.624278078787029,16.03007922394188
2010,"FLA",162,2300,6194,152,719,686,92,0.082983532,0.221989021,0.148978485,0.309117865,0.253661182,0.32101579,0.402639667,0.31841047175339726,,92.15652353900265,22.493478493764997,-36.14673421987227,1.2228090114658698,16.01982539081815
2006,"MIL",162,2206,6130,180,730,695,71,0.081892332,0.201141924,0.162157188,0.299533513,0.25768452,0.326853377,0.419841708,0.3223294492022851,,89.31814899370241,-1.5112222519237548,-87.80079053841841,47.73457337077707,15.930685424219714
2012,"NYM",162,2420,6091,139,650,625,79,0.082580857,0.205220817,0.136697248,0.297726717,0.248990825,0.315684647,0.385688073,0.30624340924480137,,93.75782683619995,-3.1751223653554916,-48.786168604160174,15.45188401080668,15.917646233369759
2010,"WSN",162,2410,6100,149,655,634,110,0.082459016,0.2,0.140088594,0.294433593,0.250092284,0.318181818,0.390180878,0.3130003284409304,,90.05279656607314,-11.267226107418537,-84.37126880947761,51.201157870993484,15.903626516926574
2023,"LAA",162,2314,6145,231,739,708,72,0.084296175,0.248006509,0.180907269,0.294973544,0.245217708,0.316862361,0.426124977,0.3199747350643542,,101.19558057015182,-11.579546364067937,-2.8265048898362437,-48.27611663937569,15.895900309774945
2006,"TEX",162,2227,6273,183,835,799,53,0.080503746,0.169137573,0.168227602,0.310862262,0.277610885,0.33834346,0.445838487,0.3374278095110108,,97.10218050937291,-7.428480778355151,-31.476516240147923,-21.69664709083736,15.878099958952866
2007,"SDP",163,2334,6326,171,741,704,55,0.08804932,0.194277584,0.159836066,0.290648496,0.250890947,0.321622484,0.410727013,0.3195817735928785,,95.95186059318692,3.3448193334043026,-30.20665289105881,-16.601468114182353,15.81226950989869
2006,"SFG",161,2313,6136,163,746,711,58,0.080508474,0.145208604,0.162646199,0.281705948,0.259137426,0.324471598,0.421783625,0.3196946740349798,,87.50955544514566,-15.762843400007114,-116.24892551230332,73.47869102656841,15.689177242478173
2010,"CHW",162,2212,6118,177,752,710,160,0.076332134,0.150702844,0.152443472,0.291657246,0.26750547,0.331740276,0.419948942,0.33155283915099276,,100.1219333812072,-8.102737346664071,-7.6680633384034635,-54.57500580511987,15.638795102792882
2022,"TEX",162,2365,6029,198,707,670,128,0.075634433,0.239840769,0.156626506,0.286673553,0.238773274,0.300880544,0.39539978,0.30463153487020234,,95.62768411910614,8.05606607766822,-21.607621265581187,-19.2604604922235,15.635994822308426
2009,"WSN",162,2401,6273,156,710,685,73,0.098358042,0.192571337,0.148370654,0.30208583,0.257782632,0.336501288,0.406153286,0.3270811770448887,,95.90323471135136,-5.6863978151232,-37.85620843728484,-3.35867852345109,15.554503702618034
2008,"CHW",163,2298,6231,235,811,785,67,0.086663456,0.163055689,0.184945075,0.281214072,0.262560777,0.332258584,0.447505852,0.33934728099422673,,101.31401323763248,-27.426465965807438,-17.660341743247606,-41.77526210062206,15.544846424755793
2007,"CIN",162,2383,6332,204,783,747,97,0.084649399,0.175773847,0.169609417,0.297970479,0.266809345,0.33541167,0.436418762,0.33521779958545433,,93.85421812826552,-7.151012670248747,-58.25009054945418,8.416658559814095,15.53645446346956
2009,"SDP",162,2348,6179,141,638,605,82,0.094837352,0.191293089,0.138248848,0.283711938,0.242396313,0.320773263,0.380645161,0.30949668459205226,,92.59306416366356,-10.364125261083245,-67.12425719451991,28.51835123077035,15.520673869856617
2017,"CHW",162,2289,6059,186,706,670,71,0.066182538,0.2305661,0.161073826,0.309361594,0.256121893,0.31363108,0.417195719,0.3130343655943672,,95.43168397991896,-4.109539337463502,-38.5357625225964,-5.779432820156217,15.505642535898712
2018,"TOR",162,2435,6076,217,709,680,47,0.082126398,0.228275181,0.18312945,0.286189258,0.243929158,0.311810245,0.427058608,0.318567337948076,,99.67983226930178,-21.22355499650166,-23.761292513663548,-34.01574852038175,15.444268357860391
