,...1,Rk,Team,W,L,WL,R,RA,Rdiff,Home,Road,tYear,Attendance,Attend/G,BatAge,PAge,#A-S,#a-tA-S,Est. Payroll,Time,Season,TeamAbb,TG,HR,RTotal,SB,K.,ISO,AVG,OBP,wOBA,wRC.,WAR,city.x,Population
103,103,14,Boston Red Sox,0.25274416070731165,-0.251055564335198,0.519,2.2946243470243814,1.163830432932701,0.7079566000490651,38-43,46-35,Boston Red Sox2019,0.7447773975567238,0.7459368599545403,-0.9958951144427647,0.40248854674051965,3,0.6112123694992773,"$218,978,142",2.731046688072014,2019,BOS,162,1.828543298724977,2.220401304548156,-0.7876215258348667,0.4123559310850682,1.9304327340069847,1.1305717001733184,1.2471518822261183,1.2945793882975518,1.0357841557369254,1.0901006451797566,Boston,-0.24961465415220588
104,104,15,Chicago Cubs,0.25274416070731165,-0.251055564335198,0.519,1.0612587222405059,-0.1631815905645019,0.848939757419242,51-30,33-48,Chicago Cubs2019,0.9953739881978031,0.9968947550227765,-0.6696866954538058,2.183749842439273,3,1.6824093057351237,"$220,305,215",1.2732864802048969,2019,CHC,162,2.1156525910602544,1.114773173393458,-1.5434752849809834,1.210045965017421,2.076847156249867,-0.20183134696837993,0.6272318613999549,0.7284561078957463,0.40396061224648816,0.702244218631696,Chicago,0.7639250032424398
105,105,16,Philadelphia Phillies,0.0011510794567022792,0.001153899507778469,0.5,0.6501368473125467,0.7846841405049296,-0.13794234417199666,45-36,36-45,Philadelphia Phillies2019,0.4820004738636275,0.4827371163463902,-0.751238800201044,-0.10644325203055366,1,-0.19218533267760754,"$141,786,962",1.6096926820203854,2019,PHI,162,1.0455179559924028,0.6064384004487694,-0.45898945664090285,1.08082452689083,1.1849749992547467,-0.7192756199253012,-0.23201923072385836,-0.3083783037686384,-0.7252212371217637,-0.11001690967350913,Philadelphia,0.06145635375947682
106,106,17,Texas Rangers,-0.25044200179390713,0.25336336335075493,0.481,1.0612587222405059,1.7325498715743612,-0.5608918162825276,45-36,33-48,Texas Rangers2019,-0.3485018013269348,-0.3491418321205408,0.22738645676583577,-0.1912652184923972,3,-0.4599845667365691,"$104,433,499",1.1611510795997342,2019,TEX,162,1.2543247140544227,1.0639396960989893,1.2827605100871053,1.8800512458299403,1.2765030118902354,-0.5406539547131886,-0.23837534262620974,-0.11625808850140816,-1.0401993912034757,-1.2504284993461463,Arlington,0.17182203324745582
107,107,18,San Francisco Giants,-0.3343063622107769,0.3374331846317471,0.475,-0.5832287774713287,0.5951109942910423,-0.8428581310228813,35-46,42-39,San Francisco Giants2019,0.4545311542793528,0.4551929571315838,1.1244596089854744,0.31766658027867306,1,0.6112123694992773,"$175,450,753",0.7126094771790827,2019,SFG,162,-0.20732259237971612,-0.6135650546184834,-1.4777488711421907,1.0989549276856836,-0.1553180794219208,-1.2670315304191766,-1.4815535320428865,-1.6430485606480079,-1.6573003923042868,-1.2576217234408409,SanFrancisco,-0.46967847877642205
108,108,19,Cincinnati Reds,-0.5020350830445165,0.5055728271937314,0.463,-0.3776678400073501,-0.1631815905645019,-0.13794234417199666,41-40,34-47,Cincinnati Reds2019,-0.8010644649970773,-0.8024302794456882,-0.5065824859593262,-0.2760871849542438,2,0.34341313544031565,"$109,737,499",0.26406787475843135,2019,CIN,162,1.3587280930854324,-0.32127256017528744,-0.3932630428021101,1.2005726045240679,1.043722736085643,-0.8813916412728401,-0.5650183822620755,-0.4803722773279669,-1.3423013408503148,-0.804835569487679,Cincinnati,-0.8210240592431939
109,109,20,Chicago White Sox,-0.7536281642951259,0.6737124697557157,0.447,-0.17210690254336963,1.3534035791465882,-1.1248244457632353,39-41,33-48,Chicago White Sox2019,-1.0236300827059912,-0.9964862488932131,-0.751238800201044,-0.7850189837253141,3,-0.7277838007955307,"$80,846,333",1.0490156789945713,2019,CHW,161,0.18419007898657105,-0.23231397490996694,-0.9519375604318485,1.9525121549914868,-0.14974463958493822,0.4767698002004295,-0.6063225044043778,-0.666359091883379,-0.586457289504799,-1.1995890561251557,Chicago,0.7639250032424398
110,110,21,Los Angeles Angels,-0.7536281642951259,0.7577822910367078,0.444,0.44457590984856815,1.7325498715743612,-0.8428581310228813,38-43,34-47,Los Angeles Angels2019,0.8949847394266882,0.8963529063662609,0.22738645676583577,-1.2939507824963874,2,-0.7277838007955307,"$158,078,584",1.6096926820203854,2019,LAA,162,1.1760221797811652,0.5428965538306834,-0.8862111465930558,0.07843286937960396,0.9025066541527683,-0.6325803258758762,0.10280539458907477,-0.1691805363192677,-0.1291408748370796,-0.3102760663785547,LosAngeles,1.5618510650244815
111,111,22,Colorado Rockies,-0.8374925247119956,0.8418521123177,0.438,1.472380597168465,2.6804156026437926,-1.1248244457632353,43-38,28-53,Colorado Rockies2019,0.8533944487301475,0.8547532914204422,-0.26192617171760557,-1.0394848831108507,4,-0.4599845667365691,"$145,348,500",1.4975572814152227,2019,COL,162,1.2804255588121751,1.3816489291894196,-0.6890319050766776,1.3303143539563151,1.6316575009573,0.8205494654271077,0.2612644377663349,0.6088180258104061,-1.0862592618913962,-0.8825792233881191,Denver,-0.5871645246829803
112,112,23,San Diego Padres,-0.9213568851288655,0.9259219335986921,0.432,-0.5832287774713287,0.7846841405049296,-0.9838412883930583,36-45,34-47,San Diego Padres2019,0.019513870566451694,0.019473829470201775,-1.9745203714096444,-1.8877045477293042,1,-1.263382268913454,"$90,260,767",0.7126094771790827,2019,SDP,162,1.1499213350234128,-0.5627315773240146,-0.7218951119960739,2.1783625947478926,0.7733237726925632,-1.355982976945991,-1.0839029866458816,-0.9739506680843528,-0.9179494861938241,-0.9177930071118507,SanDiego,-0.4890369749769345
113,113,24,Pittsburgh Pirates,-1.0052212455457352,1.0099917548796844,0.426,0.44457590984856815,2.1116961640021326,-1.2658076031334122,35-46,34-47,Pittsburgh Pirates2019,-1.2448488500980728,-1.246877391714231,-0.9143430096955264,-1.1243068495726973,2,0.07561390138135407,"$72,915,501",1.2732864802048969,2019,PIT,162,-0.311725971410726,0.4031044912708939,-0.9190743535124521,-0.2573845846294126,-0.027957260164491092,0.7622689248778322,-0.0987732546023254,-0.40680323433061827,-0.5702158285944958,-0.7032838069771803,Pittsburgh,-0.8274768913100313
114,114,25,Seattle Mariners,-1.089085605962605,1.0940615761606765,0.42,0.44457590984856815,1.922123017788247,-1.1248244457632353,35-46,33-48,Seattle Mariners2019,-0.8261656193458428,-0.827594079222178,-0.5881345907065645,0.06320068089313945,1,-0.7277838007955307,"$126,874,600",0.8247448777842455,2019,SEA,162,1.6719382301784622,0.4031044912708939,0.7569491993767633,1.9047702477109822,1.4617245582325962,-1.3830810402367855,-0.5118902689841374,-0.32872613828500946,0.23217887792136338,-0.35491149103817143,Seattle,-0.450097471125329
115,115,26,Toronto Blue Jays,-1.172949966379475,1.1781313974416687,0.414,0.03345403492060902,1.163830432932701,-0.8428581310228813,35-46,32-49,Toronto Blue Jays2019,-0.8833997720730598,-0.8848360561912201,-2.1376245809041268,-0.44573111787793385,1,-0.7277838007955307,"$62,180,671",0.7126094771790827,2019,TOR,162,1.880744988240482,-0.0035633270848570253,-1.3462960434646052,1.672408258139296,1.6993283137980029,-1.4450319851274873,-1.2735870638660836,-0.6295504894400669,-0.49958985486993157,-0.7905015898324069,Toronto,0.15802632331145844
116,116,27,Kansas City Royals,-1.8438648497144332,1.8506899676896058,0.364,-0.3776678400073501,1.7325498715743612,-1.5477739178737662,31-50,28-53,Kansas City Royals2019,-1.2613072491979536,-1.2634265573330037,-0.751238800201044,-0.5305530843397804,1,-2.0667799710903387,"$98,183,242",0.26406787475843135,2019,KCR,162,-0.3378268161684785,-0.4483562534114596,0.822675613215556,1.0454545499108907,-0.09713664415324823,-0.641787903100839,-0.978063440386917,-1.1639587212027176,-1.4506019654239095,-1.4322232381203235,KansasCity,-0.8352647920803524
117,117,28,Miami Marlins,-2.0115935705481727,2.0188296102515904,0.352,-1.405472527327247,0.9742572867188153,-1.688757075243943,30-51,27-54,Miami Marlins2019,-2.1951006487903992,-2.1986811156925414,-0.09882196222312609,-1.7180606148056141,1,-1.263382268913454,"$74,683,643",0.488338675968757,2019,MIA,162,-0.7554403322925182,-1.4141923220063681,-1.2148432157870197,1.4732263465541653,-1.0550056702157191,-1.1248006761062477,-1.7562158494199385,-2.104093831201091,-2.072443803800546,-2.0670759601754685,Miami,0.14467563627662228
118,118,29,Baltimore Orioles,-2.263186651798782,2.2710390740945665,0.333,0.03345403492060902,3.059561895071564,-2.252689704724651,25-56,29-52,Baltimore Orioles2019,-1.5014098639783193,-1.5038428606029806,-1.6483119524206855,-1.0394848831108507,1,-1.798980737031377,"$82,696,100",0.7126094771790827,2019,BAL,162,0.9933162664768979,0.034561780885994625,-0.26181021512452457,1.0733428054400593,0.5740919148896527,-0.665227169063783,-0.906783818358214,-0.7575633199692359,-0.9688230822228427,-1.776201531136417,Baltimore,-0.6919674179064442
119,119,30,Detroit Tigers,-2.8502371747168707,2.7754580017805197,0.292,-1.8165944022552052,2.30126931021602,-2.957605491575536,22-59,25-55,Detroit Tigers2019,-1.2308899481110687,-1.2329352864326624,-0.751238800201044,-0.6153750508016239,1,-0.4599845667365691,"$100,618,500",0.15193247415326852,2019,DET,161,-0.6771377980192607,-1.8335685096857364,-1.149116801948227,2.2303168892696634,-0.3914375439819461,-1.1516673049573602,-2.081217359797149,-2.002275890810909,-2.1904411079478363,-2.4384749492147546,Detroit,-0.41338308177952954
120,120,1,Boston Red Sox,2.2654888107121867,-2.2687312750790096,0.667,1.8835024720964242,-0.9214741754200478,1.9768050163806574,57-24,51-30,Boston Red Sox2018,0.7169364367024518,0.718052649391403,-0.6696866954538058,0.31766658027867306,5,1.9502085397940854,"$222,205,000",1.3854218808100598,2018,BOS,162,0.8628120426881355,1.9026920714577256,1.0855812685707271,-0.11174064380413602,1.3855010651350612,1.0551256413523253,1.1746466149390677,1.4034394488478665,1.55366022761529,1.7346515096692652,Boston,-0.24939214270162527
121,121,2,Houston Astros,1.8461670086278377,-1.848382168674049,0.636,0.8556977847765272,-2.248486198917252,2.258771331121012,46-35,57-24,Houston Astros2018,0.8356576595473812,0.8369572708577895,-0.34347827646484386,1.2507082113589731,6,0.8790116035582389,"$172,781,200",0.3762032753635942,2018,HOU,162,0.784509508414878,0.8987308948919654,-0.6890319050766776,-0.25755511616661286,0.679677604382128,-0.0002128939731559139,0.4765300501991895,0.5201150039187354,1.4690515375642368,1.7499320997236756,Houston,0.15268604849752396
122,122,3,New York Yankees,1.5945739273772284,-1.5961727048310725,0.617,1.6779415346324436,-0.7319010292061622,1.553855544270127,53-28,47-34,New York Yankees2018,1.5374532977701918,1.5398434078578493,-1.077447219190006,0.23284461381682955,4,0.8790116035582389,"$160,643,032",1.1611510795997342,2018,NYY,162,2.4027618833955318,1.5849828383672953,-0.9519375604318485,0.8845042736800566,2.2087659987476194,-0.45248206031461435,0.4753746238234035,1.1103233909179528,1.698792367094734,1.2258100524501734,NewYork,2.979471516673502
123,123,4,Oakland Athletics,1.342980846126619,-1.343963240988096,0.599,1.0612587222405059,-0.5423278829922749,1.271889229529773,50-31,47-34,Oakland Athletics2018,-1.1300354491786415,-1.1319400359783722,-0.42503038121208503,0.5721324796642098,2,0.34341313544031565,"$69,883,333",0.488338675968757,2018,OAK,162,1.3587280930854324,1.1020648040698409,-1.8721073541749473,0.6759042790729283,1.4724208691959608,-0.21273276391826604,0.196772954744221,0.7151649901695081,1.710805655741856,1.3377926827926392,San Francisco,-0.46812089862235784
124,124,5,Milwaukee Brewers,1.2591164857097492,-1.1758235984261116,0.589,0.23901497238458766,-0.9214741754200478,0.848939757419242,51-30,45-37,Milwaukee Brewers2018,0.6544839375713253,0.6554832012985093,0.30893856151307403,0.23284461381682955,5,1.414610071676162,"$109,295,700",0.7126094771790827,2018,MIL,163,1.12382049026566,0.3522710139764251,1.0527180616513307,1.178073202964301,0.7645187796932611,-0.20804533422482244,-0.0012691964372515024,0.2190703594726656,0.35507749486483065,1.1676962252534775,Milwaukee,-0.8886675402196971
125,125,6,Chicago Cubs,1.1752521252928794,-1.0917537771451196,0.583,0.44457590984856815,-0.9214741754200478,0.989922914789419,51-31,44-37,Chicago Cubs2018,1.1158416455821936,1.0633181183967542,-1.077447219190006,1.4203521442826632,3,0.8790116035582389,"$205,373,881",0.9368802783894085,2018,CHC,163,-0.20732259237971612,0.4412295992417456,-0.8533479396736594,0.5735720126778402,-0.19679300809545605,0.2704724659204137,0.7645434384310243,0.11628724686313247,0.3819161260275341,0.8375111806709813,Chicago,0.7643700261436011
126,126,7,Los Angeles Dodgers,0.9236590440422701,-0.8395443133021431,0.564,0.8556977847765272,-1.4901936140617065,1.6948387016403037,45-37,47-34,Los Angeles Dodgers2018,2.0608876721992946,1.9983459758574045,-0.34347827646484386,0.5721324796642098,3,1.6824093057351237,"$164,703,429",1.3854218808100598,2018,LAD,163,1.5675348511474523,0.987689480157286,-0.557579077399092,0.8579079183007127,1.6895137352599248,-0.37085997230861395,0.7263476238962466,0.9308385307177018,1.6473606499046547,2.015576891750868,LosAngeles,1.5640761795302875
127,127,8,Cleveland Indians,0.8397946836254002,-0.8395443133021431,0.562,1.0612587222405059,-0.9214741754200478,1.4128723868999498,49-32,42-39,Cleveland Indians2018,-0.6367235776861626,-0.6378454268535116,0.7166990852492742,0.7417764125878998,6,0.8790116035582389,"$143,375,233",0.26406787475843135,2018,CLE,162,1.0716188007501553,1.165606650687927,1.4142133377646908,-0.4738820116643018,0.9343153616954292,0.2913909708666641,0.6605901016606609,0.7731302351346906,0.9886804076975994,0.8330651806621306,Cleveland,-0.8127911355717116
128,128,9,Colorado Rockies,0.8397946836254002,-0.7554744920211509,0.558,0.6501368473125467,0.21596470186326938,0.2850071279385342,47-34,44-38,Colorado Rockies2018,0.8850202825183394,0.8863780668152199,0.14583435201859457,-0.5305530843397804,3,-0.4599845667365691,"$136,658,500",0.3762032753635942,2018,COL,163,0.9150137322036404,0.6826886163904727,0.09968506098883563,0.8675132129534734,1.1110356080041335,0.07859943406318039,-0.04198246649765619,0.40715477272933426,-0.9628226131379023,-0.568042517695298,Denver,-0.5953974483544626
129,129,10,Atlanta Braves,0.7559303232085305,-0.7554744920211509,0.556,0.44457590984856815,-0.7319010292061622,0.848939757419242,43-38,47-34,Atlanta Braves2018,0.24219405438115427,0.24254751397530058,-0.9143430096955264,-0.7001970172634705,4,0.8790116035582389,"$115,848,667",0.3762032753635942,2018,ATL,162,0.0014841656823037061,0.41581286059451117,-0.06463097360814628,0.1587714459548189,0.21750193408033747,0.1419311430152295,0.10678781869854735,-0.00274772403772345,-0.09234954262267898,0.7658493869774149,Atlanta,0.03186233083225665
130,130,11,Tampa Bay Rays,0.7559303232085305,-0.7554744920211509,0.556,-0.17210690254336963,-0.9214741754200478,0.566973442678888,51-30,39-42,Tampa Bay Rays2018,-1.7149415251015092,-1.717735158703144,-1.1589993239372443,-1.2091288160345408,2,0.07561390138135407,"$46,569,867",0.039797073548105674,2018,TBR,162,-0.6510369532615082,-0.1306470203210292,1.1841708893289162,0.7931413390083184,-0.3918859140969513,0.2775658413070347,0.7838172910531154,0.22396252722909715,1.1118954383834596,0.8962173316857857,Tampa,-0.5833818300231101
131,131,12,Seattle Mariners,0.6720659627916606,-0.6714046707401587,0.549,-0.5832287774713287,-0.1631815905645019,-0.2789255015421736,45-36,44-37,Seattle Mariners2018,-0.11588370640888321,-0.11609330806440095,1.042907504238236,0.40248854674051965,4,0.34341313544031565,"$157,090,065",-0.29660912826738284,2018,SEA,162,0.027585010440056183,-0.6262734239421007,-0.4261262497215065,-0.04840453498723207,-0.11118060368553716,-0.047076760280531545,-0.611077625784395,-0.4286242753366139,0.3447258185107874,0.04788144291688931,Seattle,-0.4561052802910053
132,132,13,St. Louis Cardinals,0.5882016023747908,-0.5873348494591666,0.543,0.44457590984856815,-0.3527547367783892,0.566973442678888,43-38,45-36,St. Louis Cardinals2018,1.4267041993109941,1.4289866683019619,-0.34347827646484386,-1.548416681881924,2,0.34341313544031565,"$157,713,667",1.0490156789945713,2018,STL,162,0.784509508414878,0.41581286059451117,-0.9519375604318485,0.7403745266386053,0.19575476471590286,-0.4633892023455263,-0.12237012910959742,-0.2163246036881766,0.28783364159827607,-0.09406361358173367,StLouis,-0.7155536316679881
133,133,14,Pittsburgh Pirates,0.08501543987357207,-0.16698574305420583,0.509,-0.3776678400073501,-0.3527547367783892,0.0030408131981802936,44-36,38-43,Pittsburgh Pirates2018,-1.2813465376775452,-1.257872385310265,-0.5881345907065645,-1.7180606148056141,1,-0.19218533267760754,"$88,141,000",0.3762032753635942,2018,PIT,161,-0.4683310399572409,-0.43564788408784244,-0.7218951119960739,0.023813347004661253,-0.11862151150391596,-0.10777391242735357,-0.38411535728231655,-0.4543816163309353,-0.2197109133791865,-0.014167306748435481,Pittsburgh,-0.8256967997053866
134,134,15,Washington Nationals,0.08501543987357207,-0.08291592177321369,0.506,0.6501368473125467,-0.5423278829922749,0.7079566000490651,41-40,41-40,Washington Nationals2018,0.20562092082957711,0.20593531880500235,-0.8327909049482852,1.4203521442826632,3,0.8790116035582389,"$188,886,699",0.7126094771790827,2018,WSN,162,0.4190976818063433,0.5683132924779177,0.8884020270543488,0.10950802717202475,0.39462519252098127,-0.06153706013056452,0.8880082861651705,0.432212415360151,0.456460374886104,0.6878039002614124,Washington,-0.04935434862966337
135,135,16,Arizona Diamondbacks,0.08501543987357207,-0.08291592177321369,0.506,-0.3776678400073501,-0.9214741754200478,0.4259902853087111,40-41,42-39,Arizona Diamondbacks2018,-0.1952333089962031,-0.19555197312439804,0.5535948757547947,0.9114203455115929,3,0.07561390138135407,"$134,850,600",1.0490156789945713,2018,ARI,162,0.027585010440056183,-0.4229395147642252,-0.4261262497215065,1.2622220509768238,0.30158014892394674,-1.5627578457238833,-0.9281532340857696,-0.8893304137457192,-0.9605809337486494,0.15228903863213294,Phoenix,-0.23804405872201453
136,136,17,Philadelphia Phillies,-0.08271328096016752,0.08522372078877062,0.494,-0.5832287774713287,0.026391555649383742,-0.4199086589123506,49-32,31-50,Philadelphia Phillies2018,-0.31339148134561023,-0.3138898423435663,-1.485207742926206,-1.4635947154200775,1,-1.263382268913454,"$93,874,333",1.0490156789945713,2018,PHI,162,0.28859345801758096,-0.6262734239421007,-0.7547583189154703,1.6420945735214003,0.1063828096316224,-1.6284113495206596,-0.6238933681479228,-0.7879994683577045,-0.7108136605071175,-0.8944251304466987,Philadelphia,0.05923123925367079
137,137,18,Los Angeles Angels,-0.08271328096016752,0.08522372078877062,0.494,0.03345403492060902,0.026391555649383742,0.0030408131981802936,42-39,38-43,Los Angeles Angels2018,0.8910783146488218,0.8924989910851768,0.7982511899965153,-0.8698409501871606,1,-1.263382268913454,"$166,849,666",0.9368802783894085,2018,LAA,162,1.0194171112346504,-0.06710517370294311,-0.09749418052754266,0.3908092677726813,0.721280911920273,-1.029883695154205,-0.6802105769436257,-0.3857919803530432,0.10795560855349197,0.20650878444765267,LosAngeles,1.5640761795302875
138,138,19,Minnesota Twins,-0.25044200179390713,0.25336336335075493,0.481,0.23901497238458766,0.5951109942910423,-0.2789255015421736,49-32,29-52,Minnesota Twins2018,-0.591321868250702,-0.5922785461771652,-0.26192617171760557,-0.021621285568707106,1,1.1468108376172006,"$110,275,000",1.0490156789945713,2018,MIN,162,-0.23342343713746858,0.14893710479854957,-1.4777488711421907,0.4969513392798811,-0.033334547037825596,-0.4204152541026095,-0.3449724565202006,-0.3917670709552417,-0.11124497057269644,-0.3148019882421781,Minneapolis,-0.5651358910755007
139,139,20,New York Mets,-0.3343063622107769,0.3374331846317471,0.475,-0.5832287774713287,-0.1631815905645019,-0.2789255015421736,37-44,40-41,New York Mets2018,-0.2199628220749713,-0.2203757215525569,-0.09882196222312609,-0.44573111787793385,1,1.6824093057351237,"$161,403,844",0.039797073548105674,2018,NYM,162,-0.12902005810645867,-0.6389817932657179,-0.6890319050766776,0.9094768847255938,-0.09438204284868724,-1.6040626583586146,-0.7387692882955573,-0.9704591213614167,-0.3190167888232602,-0.37842234118881596,NewYork,2.979471516673502
140,140,21,San Francisco Giants,-0.6697638038782561,0.6737124697557157,0.451,-1.6110334647912257,-0.3527547367783892,-0.8428581310228813,42-39,31-50,San Francisco Giants2018,1.0810470809656034,1.082701045251618,1.042907504238236,0.06320068089313945,2,0.34341313544031565,"$202,060,277",0.039797073548105674,2018,SFG,162,-1.0947513141433003,-1.5666927538897748,-0.4918526635602992,1.364522965970247,-1.3041883294897916,-1.2518503409149377,-1.6727486906595028,-1.9991233801377672,-1.720724988293322,-1.4732432622441942,SanFrancisco,-0.46812089862235784
141,141,22,Toronto Blue Jays,-0.6697638038782561,0.6737124697557157,0.451,-0.17210690254336963,1.163830432932701,-1.1248244457632353,40-41,33-48,Toronto Blue Jays2018,-0.07984847469546005,-0.08004786514132096,0.39049066626031526,0.6569544461260562,1,0.07561390138135407,"$151,670,772",-0.18447372766222,2018,TOR,162,1.0977196455079077,-0.21960560558634973,-1.4777488711421907,0.9446441896009515,1.289764605959085,-0.8610453307257485,-0.7820788472456086,-0.02536568926775711,0.32473938967314225,-0.4531347447496868,Toronto,0.14534317062836408
142,142,23,Cincinnati Reds,-1.172949966379475,1.1781313974416687,0.414,-0.3776678400073501,1.163830432932701,-1.1248244457632353,37-44,30-51,Cincinnati Reds2018,-1.052158440194995,-1.0538415763116988,-1.077447219190006,-1.2091288160345408,3,-0.7277838007955307,"$94,587,500",0.26406787475843135,2018,CIN,162,-0.07681836859095373,-0.38481440679337353,-0.4918526635602992,0.6661992266993103,-0.4042657757405141,-0.08722322433034158,0.35894447748140623,-0.13945751457530017,-0.26809162112794144,-0.25134460400538056,Cincinnati,-0.8223591279466774
143,143,24,Texas Rangers,-1.172949966379475,1.1781313974416687,0.414,0.03345403492060902,1.3534035791465882,-0.9838412883930583,34-47,33-48,Texas Rangers2018,-0.384669762065357,-0.38530062549306443,-0.9143430096955264,1.5899960772063533,1,-0.4599845667365691,"$106,099,628",0.3762032753635942,2018,TEX,162,0.4974002160796008,0.13622873547493236,-0.5904422843184883,1.3936307336302955,0.39043251851412153,-1.179547743704023,-0.31439546313361727,-0.2961011253432907,-0.9318870413546436,-1.2072891092286118,Arlington,0.14912586528823432
144,144,25,San Diego Padres,-1.2568143267963447,1.2622012187226608,0.407,-1.405472527327247,0.4055378480771567,-1.2658076031334122,31-50,35-46,San Diego Padres2018,-0.29884438020571563,-0.29938098481477937,-1.3221035334317266,-0.7001970172634705,1,-1.798980737031377,"$93,821,067",-0.07233832705705717,2018,SDP,162,-0.3378268161684785,-1.3887755833591338,0.09968506098883563,1.7727813847708729,-0.5280361450022838,-1.5643235377448281,-1.8317055639969235,-1.7190400101030887,-1.4097839138413661,-0.9424405555312227,SanDiego,-0.49326469253796595
145,145,26,Detroit Tigers,-1.4245430476300842,1.430340861284645,0.395,-1.1999115898632675,0.7846841405049296,-1.4067907605035892,38-43,26-55,Detroit Tigers2018,-0.7341480791830883,-0.7353268133750487,-0.5065824859593262,0.06320068089313945,1,-0.7277838007955307,"$111,531,000",-0.07233832705705717,2018,DET,162,-1.0425496246277954,-1.22356678215211,-0.7218951119960739,0.7347894215038637,-0.8600193005095381,-1.0629880742692914,-1.615362996599302,-1.6075427052320799,-1.595872191221926,-1.9155950866842983,Detroit,-0.40693024971269204
146,146,27,Miami Marlins,-1.508407408046954,1.430340861284645,0.391,-1.6110334647912257,0.9742572867188153,-1.9707233899842969,38-43,25-55,Miami Marlins2018,-2.1953772840214496,-2.198907816591429,-0.8327909049482852,-0.7850189837253141,1,-1.798980737031377,"$86,515,143",0.15193247415326852,2018,MIA,161,-1.2252555379320627,-1.7446099244204158,-1.5434752849809834,0.9175304284806368,-1.7672561038526184,-1.3709731997065413,-1.4347142074087638,-2.036290131327754,-1.513164036233216,-0.8670610112345473,Miami,0.13510764390165633
147,147,28,Chicago White Sox,-1.592271768463824,1.5984805038466294,0.383,-0.9943506523992879,1.3534035791465882,-1.688757075243943,30-51,32-49,Chicago White Sox2018,-1.0808544553997872,-1.0826325904703855,-1.6483119524206855,-0.7850189837253141,1,-0.9955830348544924,"$75,092,000",0.8247448777842455,2018,CHW,162,0.18419007898657105,-0.8931491797380623,0.19827468174702478,2.17447032181836,0.19570281094604727,-1.0771775699443942,-1.5268751877359403,-1.0176241898310443,-0.5759605844503913,-1.0911396500585544,Chicago,0.7643700261436011
148,148,29,Kansas City Royals,-1.927729210131303,1.934759788970598,0.358,-1.1999115898632675,1.163830432932701,-1.688757075243943,32-49,26-55,Kansas City Royals2018,-1.002209015218778,-1.0038540281070503,0.06428224727135629,-0.7850189837253141,1,-1.263382268913454,"$95,199,167",-0.4087445288725457,2018,KCR,162,-0.5205327294727459,-1.1218998275631722,0.822675613215556,0.5066383125843466,-0.4651494761794407,-0.7588997683640369,-1.2498435983926444,-1.1075069863317255,-1.0635318114283845,-1.3533285754990196,KansasCity,-0.8379349294873196
149,149,30,Baltimore Orioles,-2.8502371747168707,2.8595278230615118,0.29,-1.405472527327247,1.922123017788247,-2.3936728620948275,28-53,19-62,Baltimore Orioles2018,-1.143202168458546,-1.1450886881138354,-0.09882196222312609,-1.2091288160345408,1,0.6112123694992773,"$141,555,833",0.039797073548105674,2018,BAL,162,0.34079514753308593,-1.3252337367410476,-0.3603998358827137,1.1502617117366902,-0.20731931026454864,-1.2358409753066528,-1.7608667283351254,-1.3729874061257585,-1.119589441108236,-1.8010279326335823,Baltimore,-0.6928574637087667
150,150,1,Los Angeles Dodgers,1.9300313690447075,-1.932451989955041,0.642,0.6501368473125467,-1.6797667602755928,1.6948387016403037,57-24,47-34,Los Angeles Dodgers2017,1.932847474651801,1.9358898782139546,-0.5065824859593262,0.9962423119734365,6,1.9502085397940854,"$201,466,263",1.1611510795997342,2017,LAD,162,1.2021230245389176,0.5556049231543005,-0.4918526635602992,0.7519813607765798,1.507495447110469,-0.4574439801940597,0.8582658116220231,0.7277523128642297,0.8610787485352326,1.36532556238217,LosAngeles,1.5556207444082246
151,151,2,Cleveland Indians,1.762302648210968,-1.7643123473930569,0.63,1.0612587222405059,-1.8693399064894793,2.258771331121012,49-32,53-28,Cleveland Indians2017,-0.4670581607513391,-0.46781975268804,-0.34347827646484386,0.31766658027867306,5,0.07561390138135407,"$114,427,167",0.6004740765739199,2017,CLE,162,0.9672154217191453,1.165606650687927,-0.13035738744693903,-0.6093558662816595,1.4439106763901985,0.6290073903084233,1.1606747222937484,1.156348194594071,0.920236754810864,1.1860887950630974,Cleveland,-0.8127911355717116
152,152,3,Houston Astros,1.6784382877940982,-1.6802425261120646,0.623,2.089063409560403,-0.3527547367783892,1.6948387016403037,48-33,53-28,Houston Astros2017,0.029673928143220195,0.029675369920130073,0.22738645676583577,-0.021621285568707106,6,0.8790116035582389,"$157,656,400",1.0490156789945713,2017,HOU,162,1.6458373854207098,2.15685945793007,0.19827468174702478,-1.0260315983616757,1.9069981425222795,2.1064913625771715,1.659979478986828,2.018658232937467,2.7560349140223868,2.2549854083359455,Houston,0.11797426220694993
153,153,4,Washington Nationals,1.342980846126619,-1.343963240988096,0.599,1.2668196597044845,-0.7319010292061622,1.271889229529773,47-34,50-31,Washington Nationals2017,0.19916051018120287,0.19947434318671442,0.5535948757547947,1.3355301778208197,5,0.6112123694992773,"$175,587,301",0.9368802783894085,2017,WSN,162,1.0455179559924028,1.1783150200115442,0.5269067509409886,0.41643645590926465,1.2990790039989728,0.8684932545519781,0.6938750102429841,0.8058720138117593,0.23093975995081995,0.5366297312575613,Washington,-0.06715526467611159
